channel_id,video_id,title,published_at,duration,view_count,like_count,comment_count
UCHXfJ__xZs-BAA-tU8L19rQ,EwbZ3YlpIDI,"개혁연합신당의 성공, 사회민주당 창당에 달렸다",2023-11-26T09:06:06Z,0h 4m 16s,2434,99,22
UCHXfJ__xZs-BAA-tU8L19rQ,FWDd6OW-Owg,"[창당은 힘들다] EP.3 병립형 개악에 나라 운명이 달렸다고? 노무현과 노회찬의 꿈, 선거제개혁",2023-11-21T23:39:46Z,1h 2m 35s,601,82,13
UCHXfJ__xZs-BAA-tU8L19rQ,2Uc2F2rTqhI,"[창당은 힘들다] EP2. 놈놈놈! 신당세력집중분석! (with. 정호진 창준위원장, 김보경 사무부총장)",2023-11-14T23:36:15Z,1h 3m 36s,774,79,13
UCHXfJ__xZs-BAA-tU8L19rQ,T2sxn8yVXMg,[당원제작] 사민당 국가비전(ver.1.0.)을 소개합니다,2023-11-14T04:15:32Z,0h 1m 43s,257,25,7
UCHXfJ__xZs-BAA-tU8L19rQ,-0JH4vB4324,[당원제작] 사회민주당 당원들의 슬로건!,2023-11-14T04:12:08Z,0h 1m 39s,121,25,2
UCHXfJ__xZs-BAA-tU8L19rQ,ZDduaNTDnNY,"[창당은 힘들다] EP1. 천호선 사무총장, 위선희 소통팀장",2023-11-07T23:37:34Z,1h 4m 35s,667,68,19
UCHXfJ__xZs-BAA-tU8L19rQ,HPaO32ba_bI,새진추님의 실시간 스트림,2023-10-31T20:54:41Z,0h 0m 50s,95,9,2
UCHXfJ__xZs-BAA-tU8L19rQ,f2Qc8261MKw,사민당이 성공할 수 밖에 없는 5가지 이유! By. 천호선 사무총장,2023-10-23T04:30:57Z,0h 2m 53s,2983,62,11
UCHXfJ__xZs-BAA-tU8L19rQ,SPYCccvBy1Q,일타강사 정호진의 윤석열 정부 무능 총정리 #shorts #사회민주당 #정호진 #윤석열 #노무현 #노회찬,2023-10-08T17:45:26Z,0h 0m 50s,688,75,3
UCHXfJ__xZs-BAA-tU8L19rQ,KhBkiYi1dsg,"노무현과 노회찬의 꿈을 담은 새 이름, 사회민주당 #shorts #노무현 #노회찬 #사회민주당 #한창민",2023-10-08T16:46:44Z,0h 0m 51s,608,58,10
UCHXfJ__xZs-BAA-tU8L19rQ,1O2blG0_Xi4,"[사민당] 강서보궐, 윤석열 정부 탄핵의 출발점으로",2023-10-08T14:11:51Z,0h 6m 50s,488,35,6
UCHXfJ__xZs-BAA-tU8L19rQ,yUZDWrpF2cU,[사민당] 정호진・한창민 창당준비위원장 인사말,2023-10-08T10:56:59Z,0h 11m 15s,347,35,7
UCHXfJ__xZs-BAA-tU8L19rQ,tilv8yLnnuU,[새진추] 당명 후보 발표 및 설명회,2023-09-14T01:41:17Z,0h 50m 48s,275,30,3
UCHXfJ__xZs-BAA-tU8L19rQ,gSW1KYrgmhQ,[새진추] 당명 제안 캠페인 설명회,2023-09-09T00:32:31Z,0h 26m 1s,277,31,4
UCHXfJ__xZs-BAA-tU8L19rQ,l6Q7TLYChXM,지금 나라에 필요한 리더십 #새진추 #노무현 #노회찬 #민주당 #정의당 #정치,2023-09-01T14:08:25Z,0h 0m 36s,1063,0,5
UCHXfJ__xZs-BAA-tU8L19rQ,DAYpo6up3ik,왜 고소득 임원 걱정을? #shorts #노무현 #노회찬 #새진추 #민주당 #정의당 #정혜연 #장혜영,2023-08-30T08:46:09Z,0h 0m 59s,1490,26,1
UCHXfJ__xZs-BAA-tU8L19rQ,FddsHjE3FKw,"5년 전, 노회찬의 예언 #shorts #노회찬 #노무현 #민주당 #정의당 #김어준 #뉴스공장 #윤석열 #국힘 #문재인 #촛불",2023-08-17T00:30:56Z,0h 0m 45s,1222,79,6
UCHXfJ__xZs-BAA-tU8L19rQ,lXDECCePP9c,또 진보정당? #shorts #새진추 #노무현 #노회찬 #민주당 #정의당 #윤석열 #정치 #시민,2023-08-14T05:58:28Z,0h 0m 47s,1188,59,13
UCHXfJ__xZs-BAA-tU8L19rQ,ClIuPigBnv0,새로운 시민참여 진보정당 추진을 크고 넓게 제안드립니다,2023-08-06T13:50:42Z,0h 8m 9s,213,15,0
UCHXfJ__xZs-BAA-tU8L19rQ,ESKNCTWysZY,"저, 이 영상 야근 후 퇴근하고 만드는 중인데요",2023-08-01T10:13:35Z,0h 4m 48s,2378,40,4
UCHXfJ__xZs-BAA-tU8L19rQ,a0Oqt4gjK1c,리바운드를 지배하는 자가 경기를 지배한다,2023-08-01T06:10:12Z,0h 2m 34s,2128,18,1
UCHXfJ__xZs-BAA-tU8L19rQ,_si1lPEZhVk,"[FULL] 정당개혁 대토론회 (용혜인, 천호선, 하상응, 김상균, 정호진)",2023-08-01T05:50:01Z,2h 13m 5s,286,18,4
UCHXfJ__xZs-BAA-tU8L19rQ,Nx-kMDimats,[FULL] 새로운 시민참여 진보정당 추진을 위한 정의당 전현직 당직자 탈당 기자회견,2023-08-01T05:14:10Z,0h 27m 59s,179,14,1
