channel_id,video_id,title,published_at,duration,view_count,like_count,comment_count
UCvtJBm9C0rd6Py-GB8KLH1A,Bdm5ZCUtTFg,〈인커밍〉을 소개합니다,2023-02-02T05:41:27Z,0h 3m 57s,728,44,20
UCvtJBm9C0rd6Py-GB8KLH1A,e0N7m_U54Yk,이상민 장관 탄핵의 증거,2023-01-19T02:25:57Z,0h 5m 41s,1799,59,19
UCvtJBm9C0rd6Py-GB8KLH1A,tFrvrp27CIU,"깨어나세요, 장관님!",2023-01-04T06:00:07Z,0h 0m 25s,15069,608,68
UCvtJBm9C0rd6Py-GB8KLH1A,FlMwDipB6TM,10시 29분 vs 10시 53분,2023-01-04T04:14:07Z,0h 0m 42s,1922,145,11
UCvtJBm9C0rd6Py-GB8KLH1A,ytZ244rEnUQ,여당 같지 않은 여당,2022-12-12T02:09:03Z,0h 0m 32s,3426,142,14
UCvtJBm9C0rd6Py-GB8KLH1A,wigleD_okEA,진상조사 전략 발표,2022-12-09T04:05:15Z,0h 29m 0s,361,22,9
UCvtJBm9C0rd6Py-GB8KLH1A,TxFjDDQcZ1I,이태원 참사 유가족 고립시키는 윤석열 정부,2022-12-07T03:14:18Z,0h 0m 55s,390,44,5
UCvtJBm9C0rd6Py-GB8KLH1A,ZYBmZHTQYIM,빈 리본을 달겠습니다ㅣ#이태원참사 #기본소득당,2022-11-23T05:29:36Z,0h 1m 10s,329,15,7
UCvtJBm9C0rd6Py-GB8KLH1A,RFq0Wl4dwlY,"""사회적 재난에서 국가의 역할"" 오준호 공동대표 기획강연 20221115 | #기본소득당",2022-11-22T07:23:51Z,0h 42m 31s,105,7,0
UCvtJBm9C0rd6Py-GB8KLH1A,_7j13CcoF-M,용산구청장 거짓말 잡아내는 기본소득당 용혜인,2022-11-15T05:59:42Z,0h 1m 1s,37187,2224,26
UCvtJBm9C0rd6Py-GB8KLH1A,6hT-rk0genA,산사태를 호미로 막겠다는 윤석열 정부,2022-11-15T05:47:09Z,0h 0m 41s,1409,33,3
UCvtJBm9C0rd6Py-GB8KLH1A,69yZ4ulKzPE,#용산구청장 거짓말 잡아내는 #기본소득당 #용혜인 #Shorts,2022-11-09T06:56:42Z,0h 1m 37s,211,17,3
UCvtJBm9C0rd6Py-GB8KLH1A,nqVRcjL7tHg,행안위가 들러리 서는 것을 동의할 수 없습니다 | #기본소득당,2022-11-01T08:53:56Z,0h 2m 48s,667,34,10
UCvtJBm9C0rd6Py-GB8KLH1A,JDFH2ABhAYA,아무 말 말고 추모만 하라,2022-11-01T07:28:40Z,0h 0m 55s,14387,758,39
UCvtJBm9C0rd6Py-GB8KLH1A,_Qag24Wb2EI,동문서답 윤석열 (직캠),2022-10-28T08:27:40Z,0h 0m 48s,469,42,6
UCvtJBm9C0rd6Py-GB8KLH1A,VvdaIsrw9V8,"가이드라인, 있습니까?",2022-10-14T08:52:15Z,0h 0m 59s,1768,74,3
UCvtJBm9C0rd6Py-GB8KLH1A,4oObg6XgfI8,640억 횡령 새마을금고,2022-10-06T08:45:23Z,0h 1m 0s,802,66,3
UCvtJBm9C0rd6Py-GB8KLH1A,RK2gH73cLTA,뉴욕 굴욕 쌍욕,2022-09-30T09:21:45Z,0h 0m 54s,673,39,3
UCvtJBm9C0rd6Py-GB8KLH1A,X5VWQxlydT8,기본소득당이 대안입니다,2022-09-30T09:00:17Z,0h 2m 42s,287,18,1
UCvtJBm9C0rd6Py-GB8KLH1A,w0XN-zcG4Gk,무능한 여가부 장관,2022-09-20T08:53:27Z,0h 0m 59s,2006,62,9
UCvtJBm9C0rd6Py-GB8KLH1A,7HL9J1xt_GU,여가부 장관에 불호령 내리는 용혜인 #신당역사건,2022-09-16T09:41:19Z,0h 6m 19s,185,14,2
UCvtJBm9C0rd6Py-GB8KLH1A,0mt_nQrjMaI,종부세 무력화하는 윤석열 정부에 반대하는 국회의원 #기본소득당 #용혜인 #shorts,2022-09-08T06:49:46Z,0h 1m 0s,8947,589,30
UCvtJBm9C0rd6Py-GB8KLH1A,PHv2VtCOo-w,종부세 무력화하는 윤석열 정부에 반대합니다 | #기본소득당 #용혜인,2022-09-08T06:32:23Z,0h 6m 32s,174,11,4
UCvtJBm9C0rd6Py-GB8KLH1A,RPjE7e745wc,'여가부 폐지'라는 폭탄을 던져놓고 휴가 타령할 때입니까?,2022-08-03T07:38:42Z,0h 3m 45s,401,16,4
UCvtJBm9C0rd6Py-GB8KLH1A,WqbKBhib9tc,국민의힘과 더불어민주당 원내대표께 #Shorts | #기본소득당,2022-07-28T07:00:23Z,0h 1m 0s,796,26,12
UCvtJBm9C0rd6Py-GB8KLH1A,8Ih8xeOlZwk,용혜인 의원 밤샘 농성 브이로그... (용혜인을 기획재정위원회 위원으로) | #기본소득당,2022-07-26T09:13:18Z,0h 2m 29s,418,20,8
UCvtJBm9C0rd6Py-GB8KLH1A,M0IQMWMFp-8,용혜인 의원을 기획재정위 상임위원으로 | #기본소득당,2022-07-25T06:39:30Z,0h 3m 45s,126,11,3
UCvtJBm9C0rd6Py-GB8KLH1A,tyKq2YIAZu4,투표 하루전 #정당투표는기본소득당,2022-05-31T18:02:05Z,0h 1m 0s,1363,35,5
UCvtJBm9C0rd6Py-GB8KLH1A,-InQVno-TRg,지방선거 리믹스 REMIX #정당투표는기본소득당,2022-05-31T10:24:05Z,0h 0m 59s,930,24,4
UCvtJBm9C0rd6Py-GB8KLH1A,lO_shcABaUs,"인천, 거대 양당 말고 대안 정치 별 볼 수 있는 저녁 함께 만들어요 #페미니스트정치인",2022-05-31T04:51:50Z,0h 1m 0s,508,20,1
UCvtJBm9C0rd6Py-GB8KLH1A,t1IBuu7RJgk,대구 보수정치 이제 그만,2022-05-31T01:44:07Z,0h 1m 0s,341,14,4
UCvtJBm9C0rd6Py-GB8KLH1A,PWH3DgCCK18,(직캠) 광주시장 현철이,2022-05-30T11:17:44Z,0h 0m 44s,431,18,1
UCvtJBm9C0rd6Py-GB8KLH1A,JcOUF3ie1aA,기본소득과 페미니즘 주장하는 비례대표 후보 박은영| #기본소득당,2022-05-30T10:30:03Z,0h 9m 49s,450,15,8
UCvtJBm9C0rd6Py-GB8KLH1A,WQJqeEK7roA,전국에 기본소득당을 심자,2022-05-30T08:56:30Z,0h 0m 59s,1114,62,13
UCvtJBm9C0rd6Py-GB8KLH1A,ryBypksWXxw,"기재부의 재정쿠데타, 반대 있습니다",2022-05-30T03:57:38Z,0h 6m 27s,248,20,1
UCvtJBm9C0rd6Py-GB8KLH1A,Eqb3n0ApTb4,경상북도의회 비례대표 후보 홍순영 토론회 하이라이트 | #기본소득당 #페미니스트,2022-05-29T11:17:42Z,0h 17m 32s,415,11,2
UCvtJBm9C0rd6Py-GB8KLH1A,i9gCdu4fE6M,대전시의회의원선거 토론회 양다혜 대변인 하이라이트 | #기본소득당,2022-05-29T07:27:20Z,0h 7m 51s,571,6,2
UCvtJBm9C0rd6Py-GB8KLH1A,kB1qXzkof5o,페미니스트 정치 #정당투표는기본소득당,2022-05-28T07:55:45Z,0h 1m 0s,688,22,3
UCvtJBm9C0rd6Py-GB8KLH1A,y5k-Xxw9xOs,광주광역시장 후보 문현철 토론회 하이라이트 | #기본소득당,2022-05-28T06:36:38Z,0h 26m 52s,292,11,0
UCvtJBm9C0rd6Py-GB8KLH1A,tugXepFMSTc,"#소리좌 막차탑니다, 근데 이제 당대표를 곁들인",2022-05-27T05:01:41Z,0h 0m 53s,5995,145,12
UCvtJBm9C0rd6Py-GB8KLH1A,TNh2LyBRvXk,🕯경기도지사 후보 서태성 토론회 하이라이트 | #기본소득당,2022-05-26T09:18:26Z,0h 14m 50s,158,14,2
UCvtJBm9C0rd6Py-GB8KLH1A,5dOcENUOAzI,변화를 이끌 대안정당에 투자하세요 #정당투표는기본소득당,2022-05-26T06:39:00Z,0h 1m 1s,654,30,2
UCvtJBm9C0rd6Py-GB8KLH1A,mbsDVw9CyBU,월미도 소울리스좌 #정당투표는기본소득당,2022-05-25T09:21:46Z,0h 0m 54s,3942,66,12
UCvtJBm9C0rd6Py-GB8KLH1A,x6NS-O3BOgg,물에 빠진 시장후보 #정당투표는기본소득당,2022-05-25T05:15:27Z,0h 0m 52s,466,23,1
UCvtJBm9C0rd6Py-GB8KLH1A,oQosR4TcCY0,바다에 빠진 시장후보,2022-05-24T06:18:32Z,0h 10m 31s,392,17,6
UCvtJBm9C0rd6Py-GB8KLH1A,D3HADxJcsbk,"[Playlist] 당신을 위로할 노래 1시간 듣기 comfort, cheer song 1 hour play | #기본소득당",2022-05-23T09:05:37Z,1h 23m 24s,351,15,2
