channel_id,video_id,title,published_at,duration,view_count,like_count,comment_count
UCKsehTG1cZIeb80J4AyiJ6Q,5uPqAGgsxj8,"[LIVE] 검찰독재 조기종식, 서울 성동구 옥수동 시민과의 만남 - 옥수동 옥수파출소 옆 광장",2024-04-07T09:42:35Z,0h 49m 35s,10862,2113,71
UCKsehTG1cZIeb80J4AyiJ6Q,eQB0EyrKfzA,"""20대 또 왔지롱!"" 그녀와의 유쾌한 만남",2024-04-07T09:40:45Z,0h 7m 8s,136016,12025,1241
UCKsehTG1cZIeb80J4AyiJ6Q,GyrVVqizvMs,"[LIVE] 검찰독재 조기종식, 서울 성동구 성수동 시민과의 만남 - 성수동 서울숲 군마상 앞",2024-04-07T08:38:44Z,0h 49m 21s,9175,1698,83
UCKsehTG1cZIeb80J4AyiJ6Q,jGQ0hdempp0,"[LIVE] 검찰독재 조기종식, 서울 마포구 시민과의 만남 - 연남동 경의선 숲길공원",2024-04-07T05:36:40Z,0h 53m 51s,9678,1771,73
UCKsehTG1cZIeb80J4AyiJ6Q,obnXRMQ0ULo,조국혁신당 라이브 방송,2024-04-07T03:27:39Z,0h 16m 51s,14371,2786,162
UCKsehTG1cZIeb80J4AyiJ6Q,lV7IZEOQjEs,"[LIVE] 검찰독재 조기종식, 서울 영등포구 시민과의 만남 - 여의도 한강공원 이벤트 광장",2024-04-07T02:58:23Z,0h 36m 46s,14296,2836,67
UCKsehTG1cZIeb80J4AyiJ6Q,5WMQ7Nq-OzQ,부산 시민과 함께 부른 부산 갈매기,2024-04-06T12:32:44Z,0h 3m 11s,10761,1902,160
UCKsehTG1cZIeb80J4AyiJ6Q,qHhqY8IwDLU,"[LIVE] 검찰독재 조기종식, 강릉시민과 함께 - 강릉 월화거리 관관안내센터 앞 광장",2024-04-06T09:52:12Z,1h 20m 41s,17162,3647,142
UCKsehTG1cZIeb80J4AyiJ6Q,hZ7OKspLncQ,"마음으로는 실파, 쪽파라도 들고갔어요",2024-04-06T09:26:19Z,0h 2m 30s,3807,862,49
UCKsehTG1cZIeb80J4AyiJ6Q,z--yBfLrZr4,"[LIVE] 검찰독재 조기종식, 서울시민과 함께- 청량리역",2024-04-06T06:54:09Z,0h 47m 26s,14038,2764,127
UCKsehTG1cZIeb80J4AyiJ6Q,nBC3d5fAsfQ,"[LIVE] 검찰독재 조기종식, 대전시민과 함께",2024-04-06T03:11:11Z,0h 46m 21s,11132,2554,103
UCKsehTG1cZIeb80J4AyiJ6Q,cXAVGowpx8Q,[LIVE] 조국 대표 부산 시민과 함께,2024-04-05T10:32:48Z,0h 41m 11s,18501,3245,211
UCKsehTG1cZIeb80J4AyiJ6Q,YxrXUlVajaE,[LIVE] 조국 대표 부산시민과 함께,2024-04-05T08:42:23Z,0h 27m 0s,8948,1505,51
UCKsehTG1cZIeb80J4AyiJ6Q,O1pb0RiWHIU,[LIVE] 조국 대표 부산 시민과 함께,2024-04-05T07:54:48Z,0h 44m 46s,15014,2714,139
UCKsehTG1cZIeb80J4AyiJ6Q,CJ3dWAKA7NU,[LIVE] 조국 대표 양산 시민과 함께,2024-04-05T06:05:33Z,0h 40m 21s,14123,2458,146
UCKsehTG1cZIeb80J4AyiJ6Q,eWmYr8z1p8g,[LIVE] 조국 대표 울산 시민과 함께,2024-04-05T04:00:32Z,0h 39m 44s,14970,2591,155
UCKsehTG1cZIeb80J4AyiJ6Q,BWVHTvAd80w,대파 한 단이 진보 보수와 무슨 상관?,2024-04-05T02:24:28Z,0h 2m 11s,6519,1186,100
UCKsehTG1cZIeb80J4AyiJ6Q,e6zEqT90NP8,[LIVE] 조국 대표 울산 출근인사,2024-04-04T22:43:03Z,0h 43m 21s,35182,4504,423
UCKsehTG1cZIeb80J4AyiJ6Q,rjCgI4afo9c,조국혁신당TV광고_대한민국을 9하는 9원투수,2024-04-04T12:07:30Z,0h 1m 6s,32210,4108,436
UCKsehTG1cZIeb80J4AyiJ6Q,KAl-DF6Maf4,[LIVE] 조국 대표 서울 시민과 함께,2024-04-04T09:27:30Z,0h 26m 4s,17045,3583,208
UCKsehTG1cZIeb80J4AyiJ6Q,KwuyL156gU4,[사전투표 부탁드립니다] 조국혁신당에 투표해주세요,2024-04-04T09:18:44Z,0h 0m 53s,4606,1009,94
UCKsehTG1cZIeb80J4AyiJ6Q,REcuWSDez6g,[조국 대표 메시지] 사전투표 부탁드립니다,2024-04-04T08:17:31Z,0h 1m 9s,4143,1227,116
UCKsehTG1cZIeb80J4AyiJ6Q,R0tNh7g-a_Q,[LIVE] 조국 대표 서울 시민과 함께,2024-04-04T07:02:10Z,0h 24m 50s,41008,4839,325
UCKsehTG1cZIeb80J4AyiJ6Q,rBrRAHhlou0,[LIVE] 조국 대표 서울 시민과 함께,2024-04-04T05:01:02Z,1h 4m 25s,15524,2651,79
UCKsehTG1cZIeb80J4AyiJ6Q,DoG1ej0b-EY,조국혁신당님의 실시간 스트림,2024-04-04T02:12:34Z,0h 34m 20s,12976,2259,134
UCKsehTG1cZIeb80J4AyiJ6Q,7EXuiMHyezc,조국혁신당님의 실시간 스트림,2024-04-04T00:49:15Z,0h 0m 15s,1515,361,12
UCKsehTG1cZIeb80J4AyiJ6Q,8axvmsmflag,[LIVE]조국 대표 여의도역 아침인사,2024-04-03T23:57:22Z,1h 12m 31s,49619,5861,431
UCKsehTG1cZIeb80J4AyiJ6Q,FPgvfauZ6b0,[LIVE]조국 대표 서울 시민과 함께,2024-04-03T10:33:12Z,0h 54m 12s,34711,5637,331
UCKsehTG1cZIeb80J4AyiJ6Q,DGjZJNOqNDw,"[유세현장메시지] 사전투표로 민생을""9""하자",2024-04-03T05:52:41Z,0h 2m 11s,11827,2578,274
UCKsehTG1cZIeb80J4AyiJ6Q,6dc518I9J5M,YS용기로 검찰독재를 무너뜨리겠습니다,2024-04-03T05:48:23Z,0h 0m 56s,21757,2121,80
UCKsehTG1cZIeb80J4AyiJ6Q,8Wg5DZJf_Yo,한동훈 비대위원장은 수사받을 준비나 하세요,2024-04-03T05:46:41Z,0h 0m 43s,13633,1693,77
UCKsehTG1cZIeb80J4AyiJ6Q,M_NOjX8oFFA,조국혁신당은 제주 곁에 서겠습니다,2024-04-03T04:44:01Z,0h 3m 24s,36896,6014,384
UCKsehTG1cZIeb80J4AyiJ6Q,3GfGaN6f1YE,[조국특강]부실한 대통령담화에 대한 보충수업,2024-04-02T10:52:00Z,0h 2m 15s,11766,2045,120
UCKsehTG1cZIeb80J4AyiJ6Q,pNXG-9TvJsI,[LIVE]조국 대표 인천광역시당 창당대회,2024-04-02T10:47:06Z,1h 4m 37s,11338,2503,92
UCKsehTG1cZIeb80J4AyiJ6Q,YPeuiR6nt5c,[조국특강]국민의힘이 승리한다? 나라가 망합니다!,2024-04-01T11:20:43Z,0h 1m 23s,7614,1275,118
UCKsehTG1cZIeb80J4AyiJ6Q,kkX67UoVZLQ,[조국특강]진정한 범죄자집단은 누구?,2024-04-01T11:18:38Z,0h 1m 56s,5432,1314,80
UCKsehTG1cZIeb80J4AyiJ6Q,m_OowscTYqU,[조국특강]이종섭 전 장관 뒤의 실세는 누구?,2024-04-01T11:17:33Z,0h 1m 52s,3765,1057,42
UCKsehTG1cZIeb80J4AyiJ6Q,9gjXVVcqnik,[LIVE]조국 대표 용인 시민과 함께,2024-04-01T10:30:37Z,0h 17m 14s,14921,3086,165
